date,slow_count,fast_count,avg(avg(sog)),fast,fast_vol,slow,slow_vol
2016-02-28,212,497,6.164252192831073,,,,
2016-02-29,210,524,6.603628513258134,519.6642260504046,63.057734820823406,205.97977971388008,21.7106925407267
2016-03-01,188,538,6.572814728988342,541.5340939184038,63.08009994232856,192.71353182267825,21.900476636485152
2016-03-02,181,537,6.55079341514704,536.5893091474518,63.107474516748525,188.79776051477936,21.930671610641824
2016-03-03,176,532,6.9442525138415485,536.503376112174,63.15753384232747,185.5568443319956,21.80128964783879
2016-03-04,165,536,6.841329417926817,528.5762650690203,63.23022876219618,177.79967920260708,21.69841050985527
2016-03-05,172,523,6.970369433754122,,,,
2016-03-06,185,492,6.870705968233839,,,,
2016-03-07,184,497,6.678385140462934,512.2287933301603,63.23257686524361,183.28641292503133,21.798205120228907
2016-03-08,178,548,7.176278902579943,531.9147175101511,63.13848987532775,184.479077349382,21.416964236389955
2016-03-09,189,529,6.616472690871676,529.3979169928872,63.159217667882174,192.55611350504608,21.412553438611702
2016-03-10,187,527,6.584434522456608,537.6329920265129,63.186277511593744,192.54382141817746,21.334407545421897
2016-03-11,204,537,6.7145003751937065,516.9168976532176,62.0393640258313,202.58968541360454,21.321375275050546
2016-03-12,213,493,6.707605826075518,,,,
2016-03-14,263,381,5.6764134280780105,465.9563704185703,60.97666922518822,211.95140036281785,20.762170102310105
2016-03-15,215,544,6.6098813780313215,539.3754632010156,61.032658289146596,208.83861323412532,22.48486646619291
2016-03-16,211,517,6.267416964921657,537.4996807145366,54.1853383929784,209.64258759173802,22.641649128829776
2016-03-17,205,524,6.522914783591614,535.4891858935358,42.27741167437765,205.30972000328998,20.779353181161216
2016-03-18,205,521,6.733355483325515,536.050906400947,39.09686265985809,205.56605554656238,19.6421160961412
2016-03-19,214,524,6.934349109879534,,,,
2016-03-20,210,512,6.5263747226906625,,,,
2016-03-21,219,512,6.266824366874117,530.6902519481836,39.085957984195424,211.1179484180986,19.487455869857442
2016-03-22,212,513,6.672834763269397,544.5737373393429,39.060511221271426,211.04401172869996,19.68923406744923
2016-03-23,194,536,6.564614962405066,541.8387624894233,39.03384306847251,197.9806920669631,19.69453993643792
2016-03-24,201,532,6.621556487260076,535.7193460331962,39.05604346026347,201.4992835459563,19.7502224274107
2016-03-25,200,529,6.575396246705582,543.6169606676928,38.86260646123228,201.52038141098944,19.67111826250489
2016-03-26,191,542,6.622810396089776,,,,
2016-03-27,199,498,6.276579771042532,,,,
2016-03-28,198,506,6.081441306936296,518.565217261979,38.561222322727644,192.58406979201462,19.49738552040763
2016-03-29,225,432,5.963549704074932,482.9740662915835,39.60376373083141,222.6032722050196,19.24870025234516
2016-03-31,226,426,6.001290247698956,546.832868355214,40.328576803646925,222.83905013482263,19.454280858870735
2016-04-01,187,555,6.7243968153384746,540.7768103724592,40.015723899684026,187.54073818883026,19.597729026031832
2016-04-02,217,542,6.55668030196088,,,,
2016-04-03,208,558,6.683462224862938,,,,
2016-04-04,223,543,6.505876358561737,544.6299840292669,39.154275121596655,208.38701680496024,19.481425493565855
2016-04-05,214,566,6.699816038136487,558.5561998984671,39.361776987975134,204.26910086277283,19.78744744694314
2016-04-06,207,577,6.776640813088133,542.8542414509911,39.70150070541979,198.11011527420794,19.87057763774197
2016-04-07,220,550,6.3905728524913945,534.1311182700888,39.76217936362305,208.4653778728399,19.844755041019088
2016-04-08,209,534,6.67547446978574,527.4762714195452,39.78938177773535,202.74188226062088,19.99613060238215
2016-04-09,197,517,6.6561106722864025,,,,
2016-04-10,211,526,6.576816070316856,,,,
2016-04-11,205,525,6.500732096505399,529.6361503993129,39.80188073937302,196.41891829614812,20.032417281529973
2016-04-12,209,547,6.8101202459758845,538.2664226684271,39.94575512683601,201.94961530380687,20.084444588842867
2016-04-13,205,543,6.701197142247612,545.4100124441152,39.78324938271654,199.1957485095005,20.165583150191978
2016-04-14,200,559,6.546735315060007,551.2552338804543,39.62734591222053,194.57268639099,20.186500678095268
